Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
88,EMBR3,Sell,01.04.2025 10:03:00,65.99,100.0,01.04.2025 10:15:40,64.49,12m 40s,150.0,6932.0,0.0,150.0,6932.0,15000.0,693200.0,0.44,22.98,tp 64.49,IS
90,EMBR3,Sell,01.04.2025 10:40:40,65.11,100.0,01.04.2025 13:07:40,65.81,2h 27m,-70.0,6862.0,0.0,-70.0,6862.0,-7000.0,686200.0,-0.21,22.77,sl 65.81,IS
58,SUZB3,Sell,01.04.2025 11:37:40,53.57,100.0,01.04.2025 15:30:00,53.28,3h 52m,29.0,6891.0,0.0,29.0,6891.0,2900.0,689100.0,0.09,22.86,,IS
128,ABEV3,Buy,01.04.2025 10:03:00,13.29,100.0,01.04.2025 15:30:00,13.44,5h 27m,15.0,6906.0,0.0,15.0,6906.0,1500.0,690600.0,0.04,22.9,,IS
208,SUZB3,Sell,01.04.2025 10:03:00,53.25,100.0,01.04.2025 15:30:00,53.28,5h 27m,-3.0,6903.0,0.0,-3.0,6903.0,-300.0,690300.0,-0.01,22.89,,IS
520,BRKM5,Sell,01.04.2025 10:03:00,11.0,100.0,01.04.2025 15:30:00,10.74,5h 27m,26.0,6929.0,0.0,26.0,6929.0,2600.0,692900.0,0.08,22.97,,IS
60,SUZB3,Sell,02.04.2025 11:04:00,53.47,100.0,02.04.2025 15:30:00,53.31,4h 26m,16.0,6945.0,0.0,16.0,6945.0,1600.0,694500.0,0.05,23.02,,IS
130,ABEV3,Buy,02.04.2025 10:03:00,13.49,100.0,02.04.2025 15:30:00,13.52,5h 27m,3.0,6948.0,0.0,3.0,6948.0,300.0,694800.0,0.01,23.02,,IS
210,SUZB3,Sell,02.04.2025 10:02:00,53.4,100.0,02.04.2025 15:30:00,53.31,5h 28m,9.0,6957.0,0.0,9.0,6957.0,900.0,695700.0,0.03,23.05,,IS
522,BRKM5,Sell,02.04.2025 10:03:00,10.58,100.0,02.04.2025 15:30:00,10.6,5h 27m,-2.0,6955.0,0.0,-2.0,6955.0,-200.0,695500.0,-0.01,23.05,,IS
132,ABEV3,Buy,03.04.2025 10:03:00,13.53,100.0,03.04.2025 10:24:40,13.88,21m 40s,35.0,6990.0,0.0,35.0,6990.0,3500.0,699000.0,0.1,23.15,tp 13.88,IS
60,SUZB3,Buy,03.04.2025 10:13:40,51.8,100.0,03.04.2025 11:21:20,51.35,1h 7m,-45.0,6945.0,0.0,-45.0,6945.0,-4500.0,694500.0,-0.13,23.02,sl 51.35,IS
62,SUZB3,Buy,03.04.2025 11:21:20,51.34,100.0,03.04.2025 15:30:00,51.1,4h 8m,-24.0,6921.0,0.0,-24.0,6921.0,-2400.0,692100.0,-0.07,22.95,,IS
134,ABEV3,Buy,03.04.2025 10:24:40,13.91,100.0,03.04.2025 15:30:00,13.8,5h 5m,-11.0,6910.0,0.0,-11.0,6910.0,-1100.0,691000.0,-0.03,22.91,,IS
212,SUZB3,Sell,03.04.2025 10:03:00,52.85,100.0,03.04.2025 15:30:00,51.11,5h 27m,174.0,7084.0,0.0,174.0,7084.0,17400.0,708400.0,0.51,23.43,,IS
524,BRKM5,Sell,03.04.2025 10:03:00,10.5,100.0,03.04.2025 15:30:00,10.46,5h 27m,4.0,7088.0,0.0,4.0,7088.0,400.0,708800.0,0.01,23.44,,IS
92,PRIO3,Buy,04.04.2025 10:18:00,33.66,100.0,04.04.2025 10:52:40,33.26,34m 40s,-40.0,7048.0,0.0,-40.0,7048.0,-4000.0,704800.0,-0.12,23.32,sl 33.26,IS
64,SUZB3,Buy,04.04.2025 10:09:00,50.51,100.0,04.04.2025 11:47:40,50.06,1h 38m,-45.0,7003.0,0.0,-45.0,7003.0,-4500.0,700300.0,-0.13,23.19,sl 50.06,IS
94,PRIO3,Buy,04.04.2025 10:52:40,33.23,100.0,04.04.2025 15:06:40,34.03,4h 14m,80.0,7083.0,0.0,80.0,7083.0,8000.0,708300.0,0.24,23.42,tp 34.03,IS
66,SUZB3,Buy,04.04.2025 11:47:40,50.04,100.0,04.04.2025 15:30:00,50.72,3h 42m,68.0,7151.0,0.0,68.0,7151.0,6800.0,715100.0,0.2,23.62,,IS
72,WEGE3,Buy,04.04.2025 10:03:00,44.0,100.0,04.04.2025 15:30:00,43.52,5h 27m,-48.0,7103.0,0.0,-48.0,7103.0,-4800.0,710300.0,-0.14,23.48,,IS
80,PETR4,Buy,04.04.2025 10:37:40,32.62,100.0,04.04.2025 15:30:00,32.5,4h 52m,-12.0,7091.0,0.0,-12.0,7091.0,-1200.0,709100.0,-0.04,23.45,,IS
96,PRIO3,Buy,04.04.2025 15:06:40,34.11,100.0,04.04.2025 15:30:00,34.0,23m 20s,-11.0,7080.0,0.0,-11.0,7080.0,-1100.0,708000.0,-0.03,23.42,,IS
136,ABEV3,Buy,04.04.2025 10:03:00,13.62,100.0,04.04.2025 15:30:00,13.72,5h 27m,10.0,7090.0,0.0,10.0,7090.0,1000.0,709000.0,0.03,23.44,,IS
214,SUZB3,Sell,04.04.2025 10:09:00,50.5,100.0,04.04.2025 15:30:00,50.73,5h 21m,-23.0,7067.0,0.0,-23.0,7067.0,-2300.0,706700.0,-0.07,23.38,,IS
526,BRKM5,Sell,04.04.2025 10:09:00,10.21,100.0,04.04.2025 15:30:00,9.89,5h 21m,32.0,7099.0,0.0,32.0,7099.0,3200.0,709900.0,0.09,23.47,,IS
68,SUZB3,Buy,07.04.2025 10:08:00,50.69,100.0,07.04.2025 10:30:40,50.24,22m 40s,-45.0,7054.0,0.0,-45.0,7054.0,-4500.0,705400.0,-0.13,23.34,sl 50.24,IS
98,PRIO3,Buy,07.04.2025 10:08:00,33.14,100.0,07.04.2025 11:11:40,33.94,1h 3m,80.0,7134.0,0.0,80.0,7134.0,8000.0,713400.0,0.23,23.57,tp 33.94,IS
82,PETR4,Buy,07.04.2025 10:08:00,32.26,100.0,07.04.2025 11:12:40,32.66,1h 4m,40.0,7174.0,0.0,40.0,7174.0,4000.0,717400.0,0.12,23.69,tp 32.66,IS
100,PRIO3,Buy,07.04.2025 11:11:40,33.95,100.0,07.04.2025 14:42:40,34.75,3h 31m,80.0,7254.0,0.0,80.0,7254.0,8000.0,725400.0,0.23,23.93,tp 34.75,IS
70,SUZB3,Buy,07.04.2025 10:30:40,50.2,100.0,07.04.2025 15:30:00,50.5,4h 59m,30.0,7284.0,0.0,30.0,7284.0,3000.0,728400.0,0.09,24.01,,IS
74,WEGE3,Buy,07.04.2025 10:08:00,43.16,100.0,07.04.2025 15:30:00,43.76,5h 22m,60.0,7344.0,0.0,60.0,7344.0,6000.0,734400.0,0.18,24.19,,IS
84,PETR4,Buy,07.04.2025 11:12:59,32.6,100.0,07.04.2025 15:30:00,31.85,4h 17m,-75.0,7269.0,0.0,-75.0,7269.0,-7500.0,726900.0,-0.22,23.97,,IS
102,PRIO3,Buy,07.04.2025 14:46:20,34.62,100.0,07.04.2025 15:30:00,34.34,43m 40s,-28.0,7241.0,0.0,-28.0,7241.0,-2800.0,724100.0,-0.08,23.89,,IS
138,ABEV3,Buy,07.04.2025 11:05:40,13.2,100.0,07.04.2025 15:30:00,13.13,4h 24m,-7.0,7234.0,0.0,-7.0,7234.0,-700.0,723400.0,-0.02,23.87,,IS
216,SUZB3,Sell,07.04.2025 10:08:00,50.68,100.0,07.04.2025 15:30:00,50.51,5h 22m,17.0,7251.0,0.0,17.0,7251.0,1700.0,725100.0,0.05,23.92,,IS
528,BRKM5,Sell,07.04.2025 10:08:00,9.56,100.0,07.04.2025 15:30:00,9.31,5h 22m,25.0,7276.0,0.0,25.0,7276.0,2500.0,727600.0,0.07,23.99,,IS
218,SUZB3,Sell,08.04.2025 10:03:00,50.57,100.0,08.04.2025 10:20:40,51.57,17m 40s,-100.0,7176.0,0.0,-100.0,7176.0,-10000.0,717600.0,-0.29,23.7,sl 51.57,IS
252,UNIP6,Sell,08.04.2025 10:03:01,55.01,100.0,08.04.2025 10:21:00,56.26,17m 59s,-125.0,7051.0,0.0,-125.0,7051.0,-12500.0,705100.0,-0.37,23.33,sl 56.26,IS
72,SUZB3,Buy,08.04.2025 10:03:00,50.58,100.0,08.04.2025 10:39:40,52.08,36m 40s,150.0,7201.0,0.0,150.0,7201.0,15000.0,720100.0,0.44,23.77,tp 52.08,IS
254,UNIP6,Sell,08.04.2025 10:21:00,56.34,100.0,08.04.2025 11:44:00,54.96,1h 23m,138.0,7339.0,0.0,138.0,7339.0,13800.0,733900.0,0.4,24.18,tp 54.96,IS
32,PETR4,Sell,08.04.2025 10:07:00,32.04,100.0,08.04.2025 11:45:20,31.54,1h 38m,50.0,7389.0,0.0,50.0,7389.0,5000.0,738900.0,0.15,24.32,tp 31.54,IS
74,SUZB3,Buy,08.04.2025 11:14:40,51.41,100.0,08.04.2025 11:55:40,50.96,41m 0s,-45.0,7344.0,0.0,-45.0,7344.0,-4500.0,734400.0,-0.13,24.19,sl 50.96,IS
76,WEGE3,Buy,08.04.2025 13:41:20,43.91,100.0,08.04.2025 15:30:00,43.83,1h 48m,-8.0,7336.0,0.0,-8.0,7336.0,-800.0,733600.0,-0.02,24.17,,IS
76,SUZB3,Buy,08.04.2025 11:55:40,50.95,100.0,08.04.2025 15:30:00,50.8,3h 34m,-15.0,7321.0,0.0,-15.0,7321.0,-1500.0,732100.0,-0.04,24.12,,IS
86,PETR4,Buy,08.04.2025 10:07:00,32.05,100.0,08.04.2025 15:30:00,30.89,5h 23m,-116.0,7205.0,0.0,-116.0,7205.0,-11600.0,720500.0,-0.34,23.79,,IS
92,EMBR3,Sell,08.04.2025 10:31:20,61.52,100.0,08.04.2025 15:30:00,61.48,4h 58m,4.0,7209.0,0.0,4.0,7209.0,400.0,720900.0,0.01,23.8,,IS
104,PRIO3,Buy,08.04.2025 12:12:40,34.55,100.0,08.04.2025 15:30:00,34.5,3h 17m,-5.0,7204.0,0.0,-5.0,7204.0,-500.0,720400.0,-0.01,23.78,,IS
140,ABEV3,Buy,08.04.2025 10:21:20,13.28,100.0,08.04.2025 15:30:00,13.12,5h 8m,-16.0,7188.0,0.0,-16.0,7188.0,-1600.0,718800.0,-0.05,23.74,,IS
220,SUZB3,Sell,08.04.2025 10:20:40,51.69,100.0,08.04.2025 15:30:00,50.81,5h 9m,88.0,7276.0,0.0,88.0,7276.0,8800.0,727600.0,0.26,23.99,,IS
308,CSAN3,Sell,08.04.2025 11:51:40,6.86,100.0,08.04.2025 15:30:00,6.7,3h 38m,16.0,7292.0,0.0,16.0,7292.0,1600.0,729200.0,0.05,24.04,,IS
530,BRKM5,Sell,08.04.2025 10:03:00,9.55,100.0,08.04.2025 15:30:00,9.04,5h 27m,51.0,7343.0,0.0,51.0,7343.0,5100.0,734300.0,0.15,24.19,,IS
222,SUZB3,Sell,09.04.2025 10:08:00,50.87,100.0,09.04.2025 10:32:40,51.87,24m 40s,-100.0,7243.0,0.0,-100.0,7243.0,-10000.0,724300.0,-0.29,23.9,sl 51.87,IS
62,SUZB3,Sell,09.04.2025 10:32:40,52.15,100.0,09.04.2025 10:33:40,51.45,1m 0s,70.0,7313.0,0.0,70.0,7313.0,7000.0,731300.0,0.2,24.1,tp 51.45,IS
88,PETR4,Buy,09.04.2025 10:08:00,29.78,100.0,09.04.2025 10:59:40,30.18,51m 40s,40.0,7353.0,0.0,40.0,7353.0,4000.0,735300.0,0.12,24.22,tp 30.18,IS
106,PRIO3,Buy,09.04.2025 10:08:00,33.21,100.0,09.04.2025 11:52:40,32.81,1h 44m,-40.0,7313.0,0.0,-40.0,7313.0,-4000.0,731300.0,-0.12,24.1,sl 32.81,IS
142,ABEV3,Buy,09.04.2025 10:35:40,13.25,100.0,09.04.2025 14:20:40,13.6,3h 45m,35.0,7348.0,0.0,35.0,7348.0,3500.0,734800.0,0.1,24.2,tp 13.60,IS
532,BRKM5,Sell,09.04.2025 10:03:01,8.81,100.0,09.04.2025 14:20:40,9.31,4h 17m,-50.0,7298.0,0.0,-50.0,7298.0,-5000.0,729800.0,-0.15,24.06,sl 9.31,IS
78,SUZB3,Buy,09.04.2025 10:08:00,50.88,100.0,09.04.2025 14:21:40,52.38,4h 13m,150.0,7448.0,0.0,150.0,7448.0,15000.0,744800.0,0.44,24.5,tp 52.38,IS
108,PRIO3,Buy,09.04.2025 11:52:40,32.75,100.0,09.04.2025 14:21:40,33.55,2h 29m,80.0,7528.0,0.0,80.0,7528.0,8000.0,752800.0,0.23,24.73,tp 33.55,IS
256,UNIP6,Sell,09.04.2025 11:32:40,54.0,100.0,09.04.2025 14:21:40,54.65,2h 49m,-65.0,7463.0,0.0,-65.0,7463.0,-6500.0,746300.0,-0.19,24.54,sl 54.65,IS
90,PETR4,Buy,09.04.2025 10:59:40,30.2,100.0,09.04.2025 14:24:40,30.6,3h 25m,40.0,7503.0,0.0,40.0,7503.0,4000.0,750300.0,0.12,24.66,tp 30.60,IS
92,PETR4,Buy,09.04.2025 14:24:40,30.73,100.0,09.04.2025 14:26:40,31.13,2m 0s,40.0,7543.0,0.0,40.0,7543.0,4000.0,754300.0,0.12,24.77,tp 31.13,IS
110,PRIO3,Buy,09.04.2025 14:21:40,33.61,100.0,09.04.2025 14:28:40,34.41,7m 0s,80.0,7623.0,0.0,80.0,7623.0,8000.0,762300.0,0.23,25.0,tp 34.41,IS
34,PETR4,Sell,09.04.2025 14:33:40,31.32,100.0,09.04.2025 14:48:40,31.59,15m 0s,-27.0,7596.0,0.0,-27.0,7596.0,-2700.0,759600.0,-0.08,24.93,sl 31.59,IS
94,PETR4,Buy,09.04.2025 14:26:40,31.15,100.0,09.04.2025 14:48:40,31.55,22m 0s,40.0,7636.0,0.0,40.0,7636.0,4000.0,763600.0,0.12,25.04,tp 31.55,IS
534,BRKM5,Sell,09.04.2025 14:20:40,9.34,100.0,09.04.2025 15:05:20,9.84,44m 40s,-50.0,7586.0,0.0,-50.0,7586.0,-5000.0,758600.0,-0.14,24.9,sl 9.84,IS
36,PETR4,Sell,09.04.2025 14:48:40,31.62,100.0,09.04.2025 15:30:00,31.67,41m 20s,-5.0,7581.0,0.0,-5.0,7581.0,-500.0,758100.0,-0.01,24.88,,IS
64,SUZB3,Sell,09.04.2025 14:02:40,52.13,100.0,09.04.2025 15:30:00,52.47,1h 27m,-34.0,7547.0,0.0,-34.0,7547.0,-3400.0,754700.0,-0.1,24.78,,IS
78,WEGE3,Buy,09.04.2025 10:03:00,43.78,100.0,09.04.2025 15:30:00,45.47,5h 27m,169.0,7716.0,0.0,169.0,7716.0,16900.0,771600.0,0.49,25.27,,IS
96,PETR4,Buy,09.04.2025 14:50:40,31.44,100.0,09.04.2025 15:30:00,31.66,39m 20s,22.0,7738.0,0.0,22.0,7738.0,2200.0,773800.0,0.06,25.34,,IS
144,ABEV3,Buy,09.04.2025 14:20:40,13.61,100.0,09.04.2025 15:30:00,13.59,1h 9m,-2.0,7736.0,0.0,-2.0,7736.0,-200.0,773600.0,-0.01,25.33,,IS
224,SUZB3,Sell,09.04.2025 10:32:40,52.15,100.0,09.04.2025 15:30:00,52.47,4h 57m,-32.0,7704.0,0.0,-32.0,7704.0,-3200.0,770400.0,-0.09,25.24,,IS
258,UNIP6,Sell,09.04.2025 14:21:40,54.99,100.0,09.04.2025 15:30:00,55.5,1h 8m,-51.0,7653.0,0.0,-51.0,7653.0,-5100.0,765300.0,-0.15,25.09,,IS
310,CSAN3,Sell,09.04.2025 10:03:00,6.5,100.0,09.04.2025 15:30:00,6.93,5h 27m,-43.0,7610.0,0.0,-43.0,7610.0,-4300.0,761000.0,-0.12,24.97,,IS
536,BRKM5,Sell,09.04.2025 15:05:20,9.84,100.0,09.04.2025 15:30:00,9.79,24m 40s,5.0,7615.0,0.0,5.0,7615.0,500.0,761500.0,0.01,24.98,,IS
538,BRKM5,Sell,10.04.2025 10:03:00,9.65,100.0,10.04.2025 11:46:40,10.15,1h 43m,-50.0,7565.0,0.0,-50.0,7565.0,-5000.0,756500.0,-0.14,24.84,sl 10.15,IS
100,VALE3,Sell,10.04.2025 14:02:40,52.69,100.0,10.04.2025 15:07:40,53.19,1h 5m,-50.0,7515.0,0.0,-50.0,7515.0,-5000.0,751500.0,-0.14,24.69,sl 53.19,IS
98,PETR4,Buy,10.04.2025 10:03:40,31.29,100.0,10.04.2025 15:30:00,30.13,5h 26m,-116.0,7399.0,0.0,-116.0,7399.0,-11600.0,739900.0,-0.34,24.36,,IS
102,VALE3,Sell,10.04.2025 15:07:40,53.24,100.0,10.04.2025 15:30:00,53.08,22m 20s,16.0,7415.0,0.0,16.0,7415.0,1600.0,741500.0,0.05,24.4,,IS
146,ABEV3,Buy,10.04.2025 10:07:00,13.56,100.0,10.04.2025 15:30:00,13.51,5h 23m,-5.0,7410.0,0.0,-5.0,7410.0,-500.0,741000.0,-0.01,24.39,,IS
226,SUZB3,Sell,10.04.2025 10:07:00,52.47,100.0,10.04.2025 15:30:00,52.11,5h 23m,36.0,7446.0,0.0,36.0,7446.0,3600.0,744600.0,0.1,24.49,,IS
312,CSAN3,Sell,10.04.2025 10:12:20,6.7,100.0,10.04.2025 15:30:00,6.92,5h 17m,-22.0,7424.0,0.0,-22.0,7424.0,-2200.0,742400.0,-0.06,24.43,,IS
540,BRKM5,Sell,10.04.2025 11:46:40,10.2,100.0,10.04.2025 15:30:00,10.04,3h 43m,16.0,7440.0,0.0,16.0,7440.0,1600.0,744000.0,0.05,24.48,,IS
112,PRIO3,Buy,11.04.2025 10:05:40,32.95,100.0,11.04.2025 14:38:40,33.75,4h 33m,80.0,7520.0,0.0,80.0,7520.0,8000.0,752000.0,0.23,24.71,tp 33.75,IS
100,PETR4,Buy,11.04.2025 10:07:00,29.96,100.0,11.04.2025 14:40:20,30.36,4h 33m,40.0,7560.0,0.0,40.0,7560.0,4000.0,756000.0,0.12,24.82,tp 30.36,IS
260,UNIP6,Sell,11.04.2025 10:03:01,54.2,100.0,11.04.2025 14:41:00,55.27,4h 37m,-107.0,7453.0,0.0,-107.0,7453.0,-10700.0,745300.0,-0.31,24.52,sl 55.27,IS
38,PETR4,Sell,11.04.2025 14:44:40,30.55,100.0,11.04.2025 15:30:00,30.27,45m 20s,28.0,7481.0,0.0,28.0,7481.0,2800.0,748100.0,0.08,24.6,,IS
102,PETR4,Buy,11.04.2025 14:40:20,30.38,100.0,11.04.2025 15:30:00,30.26,49m 40s,-12.0,7469.0,0.0,-12.0,7469.0,-1200.0,746900.0,-0.03,24.56,,IS
148,ABEV3,Buy,11.04.2025 10:03:00,13.62,100.0,11.04.2025 15:30:00,13.38,5h 27m,-24.0,7445.0,0.0,-24.0,7445.0,-2400.0,744500.0,-0.07,24.49,,IS
228,SUZB3,Sell,11.04.2025 10:03:00,52.29,100.0,11.04.2025 15:30:00,51.68,5h 27m,61.0,7506.0,0.0,61.0,7506.0,6100.0,750600.0,0.18,24.67,,IS
542,BRKM5,Sell,11.04.2025 10:07:00,9.88,100.0,11.04.2025 15:30:00,10.12,5h 23m,-24.0,7482.0,0.0,-24.0,7482.0,-2400.0,748200.0,-0.07,24.6,,IS
40,PETR4,Sell,14.04.2025 10:07:00,30.99,100.0,14.04.2025 10:57:40,30.49,50m 40s,50.0,7532.0,0.0,50.0,7532.0,5000.0,753200.0,0.15,24.74,tp 30.49,IS
42,PETR4,Sell,14.04.2025 10:57:40,30.48,100.0,14.04.2025 13:06:40,29.98,2h 9m,50.0,7582.0,0.0,50.0,7582.0,5000.0,758200.0,0.14,24.89,tp 29.98,IS
44,PETR4,Sell,14.04.2025 13:35:40,30.19,100.0,14.04.2025 15:28:40,30.47,1h 53m,-28.0,7554.0,0.0,-28.0,7554.0,-2800.0,755400.0,-0.08,24.81,sl 30.47,IS
46,PETR4,Sell,14.04.2025 15:28:40,30.47,100.0,14.04.2025 15:30:00,30.45,1m 20s,2.0,7556.0,0.0,2.0,7556.0,200.0,755600.0,0.01,24.81,,IS
66,SUZB3,Sell,14.04.2025 10:03:00,51.95,100.0,14.04.2025 15:30:00,52.64,5h 27m,-69.0,7487.0,0.0,-69.0,7487.0,-6900.0,748700.0,-0.2,24.61,,IS
104,PETR4,Buy,14.04.2025 11:07:40,30.44,100.0,14.04.2025 15:30:00,30.44,4h 22m,0.0,7487.0,0.0,0.0,7487.0,0.0,748700.0,0.0,24.61,,IS
150,ABEV3,Buy,14.04.2025 10:03:00,13.54,100.0,14.04.2025 15:30:00,13.58,5h 27m,4.0,7491.0,0.0,4.0,7491.0,400.0,749100.0,0.01,24.63,,IS
230,SUZB3,Sell,14.04.2025 10:03:00,51.95,100.0,14.04.2025 15:30:00,52.64,5h 27m,-69.0,7422.0,0.0,-69.0,7422.0,-6900.0,742200.0,-0.2,24.43,,IS
544,BRKM5,Sell,14.04.2025 10:03:00,10.28,100.0,14.04.2025 15:30:00,10.32,5h 27m,-4.0,7418.0,0.0,-4.0,7418.0,-400.0,741800.0,-0.01,24.41,,IS
106,PETR4,Buy,15.04.2025 10:03:00,30.18,100.0,15.04.2025 15:30:00,29.6,5h 27m,-58.0,7360.0,0.0,-58.0,7360.0,-5800.0,736000.0,-0.17,24.25,,IS
152,ABEV3,Buy,15.04.2025 10:03:00,13.57,100.0,15.04.2025 15:30:00,13.56,5h 27m,-1.0,7359.0,0.0,-1.0,7359.0,-100.0,735900.0,-0.0,24.24,,IS
232,SUZB3,Sell,15.04.2025 10:03:00,52.4,100.0,15.04.2025 15:30:00,51.99,5h 27m,41.0,7400.0,0.0,41.0,7400.0,4100.0,740000.0,0.12,24.36,,IS
546,BRKM5,Sell,15.04.2025 10:03:00,10.25,100.0,15.04.2025 15:30:00,9.87,5h 27m,38.0,7438.0,0.0,38.0,7438.0,3800.0,743800.0,0.11,24.47,,IS
154,ABEV3,Buy,16.04.2025 10:03:00,13.48,100.0,16.04.2025 13:58:20,13.83,3h 55m,35.0,7473.0,0.0,35.0,7473.0,3500.0,747300.0,0.1,24.57,tp 13.83,IS
48,PETR4,Sell,16.04.2025 10:03:00,29.75,100.0,16.04.2025 14:02:40,29.8,3h 59m,-5.0,7468.0,0.0,-5.0,7468.0,-500.0,746800.0,-0.01,24.56,sl 29.80,IS
50,PETR4,Sell,16.04.2025 14:02:40,29.81,100.0,16.04.2025 15:30:00,29.74,1h 27m,7.0,7475.0,0.0,7.0,7475.0,700.0,747500.0,0.02,24.58,,IS
108,PETR4,Buy,16.04.2025 10:03:00,29.76,100.0,16.04.2025 15:30:00,29.73,5h 27m,-3.0,7472.0,0.0,-3.0,7472.0,-300.0,747200.0,-0.01,24.57,,IS
156,ABEV3,Buy,16.04.2025 13:58:20,13.84,100.0,16.04.2025 15:30:00,13.93,1h 31m,9.0,7481.0,0.0,9.0,7481.0,900.0,748100.0,0.03,24.6,,IS
234,SUZB3,Sell,16.04.2025 10:03:00,51.91,100.0,16.04.2025 15:30:00,52.09,5h 27m,-18.0,7463.0,0.0,-18.0,7463.0,-1800.0,746300.0,-0.05,24.55,,IS
548,BRKM5,Sell,16.04.2025 10:03:00,9.79,100.0,16.04.2025 15:30:00,10.02,5h 27m,-23.0,7440.0,0.0,-23.0,7440.0,-2300.0,744000.0,-0.07,24.48,,IS
262,UNIP6,Sell,16.04.2025 11:00:30,54.04,100.0,16.04.2025 15:30:01,53.69,4h 29m,35.0,7475.0,0.0,35.0,7475.0,3500.0,747500.0,0.1,24.58,,IS
110,PETR4,Buy,17.04.2025 10:08:00,29.87,100.0,17.04.2025 13:28:40,30.27,3h 20m,40.0,7515.0,0.0,40.0,7515.0,4000.0,751500.0,0.12,24.7,tp 30.27,IS
112,PETR4,Buy,17.04.2025 13:41:40,29.9,100.0,17.04.2025 15:30:00,30.13,1h 48m,23.0,7538.0,0.0,23.0,7538.0,2300.0,753800.0,0.07,24.76,,IS
158,ABEV3,Buy,17.04.2025 10:01:00,13.79,100.0,17.04.2025 15:30:00,13.85,5h 29m,6.0,7544.0,0.0,6.0,7544.0,600.0,754400.0,0.02,24.78,,IS
236,SUZB3,Sell,17.04.2025 10:03:00,51.97,100.0,17.04.2025 15:30:00,52.03,5h 27m,-6.0,7538.0,0.0,-6.0,7538.0,-600.0,753800.0,-0.02,24.76,,IS
550,BRKM5,Sell,17.04.2025 10:02:00,9.97,100.0,17.04.2025 15:30:00,10.25,5h 28m,-28.0,7510.0,0.0,-28.0,7510.0,-2800.0,751000.0,-0.08,24.68,,IS
264,UNIP6,Sell,17.04.2025 12:08:00,53.54,100.0,17.04.2025 15:30:30,53.33,3h 22m,21.0,7531.0,0.0,21.0,7531.0,2100.0,753100.0,0.06,24.74,,IS
552,BRKM5,Sell,22.04.2025 10:03:00,10.15,100.0,22.04.2025 11:12:40,10.65,1h 9m,-50.0,7481.0,0.0,-50.0,7481.0,-5000.0,748100.0,-0.14,24.6,sl 10.65,IS
114,PETR4,Buy,22.04.2025 10:04:40,29.9,100.0,22.04.2025 13:04:40,30.3,3h 0m,40.0,7521.0,0.0,40.0,7521.0,4000.0,752100.0,0.12,24.71,tp 30.30,IS
266,UNIP6,Sell,22.04.2025 10:00:01,53.0,100.0,22.04.2025 15:23:30,54.19,5h 23m,-119.0,7402.0,0.0,-119.0,7402.0,-11900.0,740200.0,-0.34,24.37,sl 54.19,IS
116,PETR4,Buy,22.04.2025 14:48:40,29.92,100.0,22.04.2025 15:30:00,29.98,41m 20s,6.0,7408.0,0.0,6.0,7408.0,600.0,740800.0,0.02,24.39,,IS
138,BBAS3,Sell,22.04.2025 10:13:40,27.06,100.0,22.04.2025 15:30:00,27.42,5h 16m,-36.0,7372.0,0.0,-36.0,7372.0,-3600.0,737200.0,-0.1,24.28,,IS
160,ABEV3,Buy,22.04.2025 10:10:00,13.74,100.0,22.04.2025 15:30:00,14.02,5h 20m,28.0,7400.0,0.0,28.0,7400.0,2800.0,740000.0,0.08,24.36,,IS
238,SUZB3,Sell,22.04.2025 10:03:00,51.79,100.0,22.04.2025 15:30:00,52.01,5h 27m,-22.0,7378.0,0.0,-22.0,7378.0,-2200.0,737800.0,-0.06,24.3,,IS
554,BRKM5,Sell,22.04.2025 11:12:40,10.66,100.0,22.04.2025 15:30:00,11.0,4h 17m,-34.0,7344.0,0.0,-34.0,7344.0,-3400.0,734400.0,-0.1,24.2,,IS
556,BRKM5,Sell,23.04.2025 10:12:00,11.15,100.0,23.04.2025 10:41:40,11.65,29m 40s,-50.0,7294.0,0.0,-50.0,7294.0,-5000.0,729400.0,-0.15,24.06,sl 11.65,IS
94,EMBR3,Sell,23.04.2025 11:00:00,62.99,100.0,23.04.2025 15:30:00,63.23,4h 30m,-24.0,7270.0,0.0,-24.0,7270.0,-2400.0,727000.0,-0.07,23.99,,IS
118,PETR4,Buy,23.04.2025 13:17:40,29.89,100.0,23.04.2025 15:30:00,30.04,2h 12m,15.0,7285.0,0.0,15.0,7285.0,1500.0,728500.0,0.04,24.03,,IS
162,ABEV3,Buy,23.04.2025 10:02:00,14.04,100.0,23.04.2025 15:30:00,13.94,5h 28m,-10.0,7275.0,0.0,-10.0,7275.0,-1000.0,727500.0,-0.03,24.0,,IS
240,SUZB3,Sell,23.04.2025 10:03:00,52.13,100.0,23.04.2025 15:30:00,52.68,5h 27m,-55.0,7220.0,0.0,-55.0,7220.0,-5500.0,722000.0,-0.16,23.84,,IS
558,BRKM5,Sell,23.04.2025 10:41:40,11.65,100.0,23.04.2025 15:30:00,11.57,4h 48m,8.0,7228.0,0.0,8.0,7228.0,800.0,722800.0,0.02,23.86,,IS
